date,product_name,category,quantity_sold,price,day_of_week,is_holiday,weather_condition
2023-11-04,Chicken,meat,86,1587.35,Saturday,0,rainy
2023-11-04,Chicken,meat,104,1369.45,Saturday,1,cloudy
2023-11-04,Chicken,meat,75,1472.51,Saturday,0,sunny
2023-11-04,Potato,vegetable,191,179.04,Saturday,0,sunny
2023-11-05,Tomato,vegetable,174,265.42,Sunday,0,rainy
2023-11-05,Pork,meat,56,1214.2,Sunday,0,cloudy
2023-11-05,Seer Fish,fish,60,1537.82,Sunday,1,rainy
2023-11-05,Potato,vegetable,167,297.48,Sunday,0,sunny
2023-11-05,Potato,vegetable,148,345.78,Sunday,0,cloudy
2023-11-05,Carrot,vegetable,153,223.28,Sunday,0,rainy
2023-11-05,Carrot,vegetable,118,271.36,Sunday,0,sunny
2023-11-05,Tuna,fish,45,2105.46,Sunday,0,cloudy
2023-11-06,Tuna,fish,35,1513.86,Monday,0,sunny
2023-11-06,Tomato,vegetable,116,267.82,Monday,0,cloudy
2023-11-07,Tuna,fish,40,1454.17,Tuesday,0,cloudy
2023-11-07,Potato,vegetable,130,286.4,Tuesday,0,cloudy
2023-11-07,Pork,meat,63,987.41,Tuesday,0,rainy
2023-11-08,Tuna,fish,34,1458.02,Wednesday,0,sunny
2023-11-08,Tomato,vegetable,158,279.45,Wednesday,1,sunny
2023-11-08,Carrot,vegetable,108,115.35,Wednesday,0,sunny
2023-11-08,Tomato,vegetable,116,211.5,Wednesday,0,cloudy
2023-11-09,Pork,meat,57,978.34,Thursday,0,rainy
2023-11-09,Chicken,meat,67,1590.12,Thursday,0,rainy
2023-11-09,Tuna,fish,42,2322.5,Thursday,0,rainy
2023-11-09,Tuna,fish,35,1583.18,Thursday,0,rainy
2023-11-10,Potato,vegetable,162,123.89,Friday,0,cloudy
2023-11-10,Chicken,meat,91,852.23,Friday,0,rainy
2023-11-10,Pork,meat,46,977.42,Friday,0,sunny
2023-11-11,Carrot,vegetable,155,209.79,Saturday,0,rainy
2023-11-11,Seer Fish,fish,77,1446.23,Saturday,1,rainy
2023-11-11,Pork,meat,60,846.34,Saturday,0,sunny
2023-11-12,Beans,vegetable,102,203.05,Sunday,0,sunny
2023-11-12,Tomato,vegetable,190,217.74,Sunday,0,rainy
2023-11-12,Potato,vegetable,215,233.49,Sunday,0,rainy
2023-11-13,Pork,meat,43,1390.33,Monday,0,cloudy
2023-11-13,Pork,meat,51,997.92,Monday,0,cloudy
2023-11-14,Pork,meat,34,1445.25,Tuesday,0,sunny
2023-11-14,Beans,vegetable,81,135.82,Tuesday,0,cloudy
2023-11-14,Tomato,vegetable,136,132.24,Tuesday,0,sunny
2023-11-14,Tomato,vegetable,118,260.87,Tuesday,0,sunny
2023-11-14,Chicken,meat,79,1087.24,Tuesday,0,rainy
2023-11-15,Seer Fish,fish,43,1951.19,Wednesday,0,rainy
2023-11-16,Potato,vegetable,186,156.47,Thursday,0,rainy
2023-11-16,Tomato,vegetable,135,199.16,Thursday,0,sunny
2023-11-16,Beans,vegetable,81,212.29,Thursday,0,cloudy
2023-11-17,Seer Fish,fish,35,2139.18,Friday,0,rainy
2023-11-17,Tomato,vegetable,114,252.88,Friday,0,cloudy
2023-11-17,Tuna,fish,46,2007.36,Friday,0,sunny
2023-11-17,Tuna,fish,40,1215.56,Friday,0,cloudy
2023-11-18,Pork,meat,57,1012.49,Saturday,0,cloudy
2023-11-18,Tomato,vegetable,177,251.55,Saturday,0,rainy
2023-11-18,Potato,vegetable,193,289.34,Saturday,0,rainy
2023-11-19,Tuna,fish,85,2125.83,Sunday,1,rainy
2023-11-19,Pork,meat,64,1552.79,Sunday,0,rainy
2023-11-20,Carrot,vegetable,144,228.85,Monday,1,cloudy
2023-11-20,Potato,vegetable,125,290.92,Monday,0,cloudy
2023-11-20,Chicken,meat,54,1452.92,Monday,0,sunny
2023-11-22,Potato,vegetable,160,116.88,Wednesday,0,cloudy
2023-11-22,Tomato,vegetable,133,145.17,Wednesday,0,cloudy
2023-11-22,Tuna,fish,61,1825.05,Wednesday,1,cloudy
2023-11-22,Beans,vegetable,112,258.79,Wednesday,1,cloudy
2023-11-23,Beans,vegetable,84,159.23,Thursday,0,cloudy
2023-11-23,Pork,meat,56,1173.18,Thursday,0,sunny
2023-11-23,Potato,vegetable,136,267.78,Thursday,0,sunny
2023-11-23,Tomato,vegetable,120,202.06,Thursday,0,sunny
2023-11-24,Tuna,fish,45,1418.1,Friday,0,cloudy
2023-11-24,Carrot,vegetable,98,306.5,Friday,0,sunny
2023-11-26,Tuna,fish,47,1960.53,Sunday,0,cloudy
2023-11-26,Pork,meat,46,1028.25,Sunday,0,cloudy
2023-11-26,Pork,meat,63,1584.62,Sunday,0,rainy
2023-11-27,Chicken,meat,67,1303.33,Monday,0,cloudy
2023-11-27,Tuna,fish,37,2128.39,Monday,0,cloudy
2023-11-27,Pork,meat,79,1076.82,Monday,1,rainy
2023-11-27,Carrot,vegetable,119,106.47,Monday,0,cloudy
2023-11-27,Tuna,fish,40,2092.56,Monday,0,cloudy
2023-11-27,Pork,meat,66,1299.74,Monday,1,rainy
2023-11-28,Tuna,fish,39,1409.1,Tuesday,0,cloudy
2023-11-28,Carrot,vegetable,97,172.33,Tuesday,0,cloudy
2023-11-28,Seer Fish,fish,40,1335.04,Tuesday,0,rainy
2023-11-28,Pork,meat,51,1250.52,Tuesday,0,cloudy
2023-11-28,Tuna,fish,50,1226.3,Tuesday,0,sunny
2023-11-29,Potato,vegetable,139,231.37,Wednesday,0,sunny
2023-11-29,Beans,vegetable,74,203.09,Wednesday,0,cloudy
2023-11-30,Potato,vegetable,161,158.39,Thursday,0,cloudy
2023-11-30,Pork,meat,53,1166.04,Thursday,0,rainy
2023-12-01,Potato,vegetable,143,221.19,Friday,0,cloudy
2023-12-01,Potato,vegetable,132,248.34,Friday,0,cloudy
2023-12-01,Chicken,meat,62,1042.2,Friday,0,sunny
2023-12-02,Pork,meat,71,1318.12,Saturday,0,rainy
2023-12-02,Pork,meat,61,842.61,Saturday,0,sunny
2023-12-02,Beans,vegetable,171,140.63,Saturday,1,cloudy
2023-12-02,Potato,vegetable,174,261.25,Saturday,0,sunny
2023-12-02,Seer Fish,fish,36,1863.71,Saturday,0,sunny
2023-12-03,Carrot,vegetable,181,316.09,Sunday,1,rainy
2023-12-03,Carrot,vegetable,121,273.36,Sunday,0,cloudy
2023-12-05,Beans,vegetable,102,213.32,Tuesday,0,rainy
2023-12-05,Beans,vegetable,83,132.05,Tuesday,0,sunny
2023-12-05,Beans,vegetable,95,265.85,Tuesday,0,rainy
2023-12-05,Potato,vegetable,129,277.42,Tuesday,0,sunny
2023-12-05,Carrot,vegetable,115,112.59,Tuesday,0,cloudy
2023-12-06,Seer Fish,fish,32,2249.03,Wednesday,0,cloudy
2023-12-06,Tuna,fish,49,1305.03,Wednesday,0,rainy
2023-12-06,Tomato,vegetable,207,188.23,Wednesday,1,rainy
2023-12-07,Tomato,vegetable,129,301.02,Thursday,0,rainy
2023-12-07,Tomato,vegetable,112,300.56,Thursday,0,sunny
2023-12-07,Chicken,meat,65,835.47,Thursday,0,cloudy
2023-12-07,Pork,meat,51,1176.75,Thursday,0,cloudy
2023-12-08,Beans,vegetable,86,267.53,Friday,0,rainy
2023-12-08,Chicken,meat,65,861.1,Friday,0,cloudy
2023-12-09,Pork,meat,60,1231.71,Saturday,0,cloudy
2023-12-09,Carrot,vegetable,159,190.24,Saturday,0,rainy
2023-12-09,Carrot,vegetable,147,127.88,Saturday,0,cloudy
2023-12-09,Tomato,vegetable,138,281.27,Saturday,0,sunny
2023-12-10,Tuna,fish,40,2110.71,Sunday,0,cloudy
2023-12-10,Chicken,meat,77,929.7,Sunday,0,cloudy
2023-12-10,Carrot,vegetable,130,213.59,Sunday,0,cloudy
2023-12-10,Seer Fish,fish,34,2182.11,Sunday,0,cloudy
2023-12-11,Carrot,vegetable,119,260.15,Monday,0,rainy
2023-12-11,Tomato,vegetable,151,212.79,Monday,0,rainy
2023-12-12,Tuna,fish,37,2190.28,Tuesday,0,sunny
2023-12-12,Carrot,vegetable,96,290.84,Tuesday,0,cloudy
2023-12-13,Seer Fish,fish,38,2077.97,Wednesday,1,sunny
2023-12-13,Pork,meat,55,1044.06,Wednesday,0,rainy
2023-12-14,Potato,vegetable,182,199.68,Thursday,0,rainy
2023-12-14,Beans,vegetable,97,101.53,Thursday,0,cloudy
2023-12-14,Beans,vegetable,68,288.74,Thursday,0,cloudy
2023-12-14,Chicken,meat,62,1196.96,Thursday,0,cloudy
2023-12-15,Tomato,vegetable,94,342.23,Friday,0,cloudy
2023-12-15,Beans,vegetable,65,292.34,Friday,0,cloudy
2023-12-15,Carrot,vegetable,106,305.14,Friday,0,rainy
2023-12-16,Chicken,meat,68,968.85,Saturday,0,cloudy
2023-12-16,Tuna,fish,45,2219.49,Saturday,0,sunny
2023-12-16,Carrot,vegetable,161,226.26,Saturday,0,rainy
2023-12-17,Chicken,meat,70,1510.35,Sunday,0,sunny
2023-12-17,Potato,vegetable,234,189.81,Sunday,0,rainy
2023-12-18,Seer Fish,fish,26,2360.81,Monday,0,sunny
2023-12-18,Pork,meat,50,1050.79,Monday,0,cloudy
2023-12-18,Pork,meat,50,1350.0,Monday,0,cloudy
2023-12-19,Pork,meat,47,1130.12,Tuesday,0,cloudy
2023-12-19,Tuna,fish,38,1694.11,Tuesday,0,cloudy
2023-12-19,Carrot,vegetable,112,132.23,Tuesday,0,cloudy
2023-12-20,Beans,vegetable,96,237.98,Wednesday,0,rainy
2023-12-20,Pork,meat,46,1386.35,Wednesday,0,cloudy
2023-12-21,Tomato,vegetable,139,137.16,Thursday,0,cloudy
2023-12-22,Tomato,vegetable,129,315.1,Friday,0,rainy
2023-12-22,Carrot,vegetable,111,197.77,Friday,0,sunny
2023-12-22,Beans,vegetable,94,212.12,Friday,0,rainy
2023-12-22,Potato,vegetable,161,274.38,Friday,0,rainy
2023-12-22,Tomato,vegetable,114,265.38,Friday,0,cloudy
2023-12-22,Potato,vegetable,162,234.92,Friday,0,rainy
2023-12-23,Potato,vegetable,168,258.74,Saturday,0,sunny
2023-12-23,Chicken,meat,72,1206.36,Saturday,0,cloudy
2023-12-23,Seer Fish,fish,61,1726.88,Saturday,1,sunny
2023-12-23,Pork,meat,60,1056.59,Saturday,0,sunny
2023-12-23,Tomato,vegetable,158,204.13,Saturday,0,sunny
2023-12-23,Beans,vegetable,85,340.82,Saturday,0,cloudy
2023-12-24,Pork,meat,65,1506.72,Sunday,0,rainy
2023-12-24,Tuna,fish,57,1374.45,Sunday,0,cloudy
2023-12-24,Seer Fish,fish,40,1444.48,Sunday,0,sunny
2023-12-24,Carrot,vegetable,139,171.95,Sunday,0,cloudy
2023-12-25,Beans,vegetable,96,128.72,Monday,0,sunny
2023-12-25,Seer Fish,fish,33,1710.59,Monday,0,sunny
2023-12-26,Carrot,vegetable,86,344.38,Tuesday,0,sunny
2023-12-26,Tomato,vegetable,134,269.88,Tuesday,0,rainy
2023-12-27,Pork,meat,39,1267.17,Wednesday,0,cloudy
2023-12-27,Beans,vegetable,75,256.31,Wednesday,0,cloudy
2023-12-27,Chicken,meat,69,1250.49,Wednesday,0,rainy
2023-12-28,Carrot,vegetable,90,225.89,Thursday,0,sunny
2023-12-29,Tomato,vegetable,146,101.45,Friday,0,cloudy
2023-12-29,Seer Fish,fish,31,1206.19,Friday,0,sunny
2023-12-29,Carrot,vegetable,108,298.73,Friday,0,rainy
2023-12-30,Chicken,meat,67,1317.6,Saturday,0,cloudy
2023-12-30,Chicken,meat,79,940.88,Saturday,0,cloudy
2023-12-31,Chicken,meat,73,1423.15,Sunday,0,sunny
2024-01-01,Tuna,fish,32,2238.96,Monday,0,sunny
2024-01-02,Tomato,vegetable,133,144.3,Tuesday,0,cloudy
2024-01-02,Pork,meat,51,1345.65,Tuesday,0,rainy
2024-01-02,Carrot,vegetable,94,245.92,Tuesday,0,sunny
2024-01-02,Potato,vegetable,129,275.64,Tuesday,0,sunny
2024-01-02,Tomato,vegetable,145,173.84,Tuesday,0,rainy
2024-01-03,Tuna,fish,37,1677.77,Wednesday,0,sunny
2024-01-04,Tomato,vegetable,187,138.57,Thursday,1,cloudy
2024-01-04,Potato,vegetable,149,216.5,Thursday,0,cloudy
2024-01-04,Potato,vegetable,122,299.94,Thursday,0,cloudy
2024-01-04,Seer Fish,fish,31,1222.89,Thursday,0,cloudy
2024-01-04,Chicken,meat,70,1343.66,Thursday,0,rainy
2024-01-05,Carrot,vegetable,111,154.61,Friday,0,cloudy
2024-01-05,Tomato,vegetable,105,301.16,Friday,0,sunny
2024-01-05,Tuna,fish,33,2236.39,Friday,0,sunny
2024-01-05,Seer Fish,fish,33,2344.08,Friday,0,cloudy
2024-01-06,Tomato,vegetable,125,337.37,Saturday,0,sunny
2024-01-06,Pork,meat,48,1171.37,Saturday,0,sunny
2024-01-07,Potato,vegetable,177,278.92,Sunday,0,sunny
2024-01-07,Tuna,fish,59,1288.48,Sunday,0,sunny
2024-01-07,Seer Fish,fish,44,1828.58,Sunday,0,cloudy
2024-01-07,Carrot,vegetable,153,118.38,Sunday,0,cloudy
2024-01-07,Seer Fish,fish,38,2377.11,Sunday,0,cloudy
2024-01-08,Beans,vegetable,71,304.79,Monday,0,sunny
2024-01-08,Tuna,fish,41,1995.21,Monday,0,cloudy
2024-01-08,Seer Fish,fish,37,1676.27,Monday,0,sunny
2024-01-08,Carrot,vegetable,90,335.75,Monday,0,sunny
2024-01-09,Beans,vegetable,90,339.66,Tuesday,0,rainy
2024-01-09,Tomato,vegetable,124,323.05,Tuesday,0,rainy
2024-01-10,Tuna,fish,50,1680.7,Wednesday,0,sunny
2024-01-10,Carrot,vegetable,84,347.95,Wednesday,0,sunny
2024-01-12,Pork,meat,72,1420.92,Friday,1,rainy
2024-01-12,Tomato,vegetable,123,322.37,Friday,0,rainy
2024-01-12,Pork,meat,51,975.3,Friday,0,sunny
2024-01-12,Chicken,meat,62,810.23,Friday,0,cloudy
2024-01-13,Beans,vegetable,123,120.81,Saturday,0,cloudy
2024-01-13,Seer Fish,fish,43,2106.48,Saturday,0,rainy
2024-01-14,Potato,vegetable,256,121.43,Sunday,0,rainy
2024-01-14,Carrot,vegetable,104,280.4,Sunday,0,cloudy
2024-01-14,Pork,meat,80,834.25,Sunday,0,rainy
2024-01-16,Potato,vegetable,136,274.23,Tuesday,0,sunny
2024-01-17,Tuna,fish,50,1605.44,Wednesday,0,rainy
2024-01-17,Potato,vegetable,170,234.97,Wednesday,0,rainy
2024-01-18,Pork,meat,52,1129.39,Thursday,0,rainy
2024-01-18,Chicken,meat,65,1208.66,Thursday,0,sunny
2024-01-18,Tomato,vegetable,109,222.39,Thursday,0,cloudy
2024-01-18,Seer Fish,fish,35,2204.37,Thursday,0,sunny
2024-01-19,Potato,vegetable,168,201.14,Friday,0,rainy
2024-01-19,Carrot,vegetable,107,174.62,Friday,0,sunny
2024-01-19,Tuna,fish,50,2133.35,Friday,1,rainy
2024-01-20,Carrot,vegetable,130,333.03,Saturday,0,rainy
2024-01-20,Carrot,vegetable,127,292.81,Saturday,0,cloudy
2024-01-20,Pork,meat,62,1120.25,Saturday,0,sunny
2024-01-21,Carrot,vegetable,112,304.12,Sunday,0,sunny
2024-01-22,Tomato,vegetable,186,120.06,Monday,1,cloudy
2024-01-22,Pork,meat,50,816.59,Monday,0,cloudy
2024-01-23,Seer Fish,fish,18,2139.28,Tuesday,0,cloudy
2024-01-23,Tomato,vegetable,128,304.28,Tuesday,0,rainy
2024-01-23,Carrot,vegetable,88,283.5,Tuesday,0,sunny
2024-01-24,Tuna,fish,39,2356.82,Wednesday,0,rainy
2024-01-24,Pork,meat,60,1199.44,Wednesday,0,cloudy
2024-01-24,Carrot,vegetable,115,288.0,Wednesday,0,rainy
2024-01-24,Chicken,meat,61,1506.35,Wednesday,0,rainy
2024-01-24,Tomato,vegetable,152,304.59,Wednesday,1,sunny
2024-01-25,Tuna,fish,46,1572.96,Thursday,0,sunny
2024-01-25,Potato,vegetable,172,233.41,Thursday,0,rainy
2024-01-26,Tomato,vegetable,98,302.11,Friday,0,sunny
2024-01-26,Seer Fish,fish,35,1678.63,Friday,0,rainy
2024-01-26,Chicken,meat,75,842.45,Friday,0,rainy
2024-01-26,Seer Fish,fish,33,1663.05,Friday,0,rainy
2024-01-26,Tomato,vegetable,92,347.1,Friday,0,cloudy
2024-01-27,Beans,vegetable,83,340.44,Saturday,0,sunny
2024-01-27,Carrot,vegetable,124,258.08,Saturday,0,sunny
2024-01-27,Beans,vegetable,126,219.92,Saturday,0,rainy
2024-01-27,Carrot,vegetable,207,122.76,Saturday,1,cloudy
2024-01-27,Tomato,vegetable,167,143.2,Saturday,0,sunny
2024-01-27,Chicken,meat,73,1313.26,Saturday,0,sunny
2024-01-28,Tuna,fish,63,1245.27,Sunday,0,rainy
2024-01-28,Pork,meat,62,1157.39,Sunday,0,rainy
2024-01-29,Tomato,vegetable,112,253.49,Monday,0,cloudy
2024-01-29,Seer Fish,fish,33,2264.63,Monday,0,cloudy
2024-01-30,Tomato,vegetable,132,248.97,Tuesday,0,rainy
2024-01-30,Chicken,meat,75,955.38,Tuesday,0,rainy
2024-01-31,Carrot,vegetable,104,163.0,Wednesday,0,cloudy
2024-01-31,Pork,meat,51,1583.83,Wednesday,0,cloudy
2024-02-01,Pork,meat,36,1219.26,Thursday,0,cloudy
2024-02-01,Tomato,vegetable,154,191.35,Thursday,0,rainy
2024-02-01,Beans,vegetable,89,163.41,Thursday,0,sunny
2024-02-02,Potato,vegetable,123,329.48,Friday,0,sunny
2024-02-02,Tomato,vegetable,132,179.91,Friday,0,cloudy
2024-02-02,Seer Fish,fish,27,2069.81,Friday,0,sunny
2024-02-03,Beans,vegetable,126,190.18,Saturday,0,rainy
2024-02-03,Potato,vegetable,194,291.0,Saturday,0,rainy
2024-02-04,Tomato,vegetable,147,251.8,Sunday,0,sunny
2024-02-04,Tomato,vegetable,138,308.27,Sunday,0,cloudy
2024-02-04,Seer Fish,fish,45,1584.05,Sunday,0,rainy
2024-02-05,Carrot,vegetable,93,340.03,Monday,0,cloudy
2024-02-05,Chicken,meat,95,1030.7,Monday,1,sunny
2024-02-05,Chicken,meat,51,1591.68,Monday,0,rainy
2024-02-05,Tomato,vegetable,156,117.96,Monday,0,rainy
2024-02-06,Carrot,vegetable,81,346.1,Tuesday,0,sunny
2024-02-06,Carrot,vegetable,97,261.54,Tuesday,0,sunny
2024-02-06,Chicken,meat,56,1363.74,Tuesday,0,cloudy
2024-02-07,Tuna,fish,49,1299.95,Wednesday,0,rainy
2024-02-07,Potato,vegetable,158,135.54,Wednesday,0,cloudy
2024-02-07,Potato,vegetable,139,341.67,Wednesday,0,rainy
2024-02-09,Tuna,fish,47,1768.79,Friday,0,sunny
2024-02-09,Tuna,fish,41,1209.22,Friday,0,sunny
2024-02-10,Seer Fish,fish,38,1603.87,Saturday,0,sunny
2024-02-11,Seer Fish,fish,44,2017.41,Sunday,0,rainy
2024-02-11,Tuna,fish,57,1212.88,Sunday,0,sunny
2024-02-13,Beans,vegetable,129,154.83,Tuesday,1,cloudy
2024-02-13,Chicken,meat,57,1408.53,Tuesday,0,sunny
2024-02-14,Beans,vegetable,70,267.42,Wednesday,0,sunny
2024-02-15,Tomato,vegetable,127,340.58,Thursday,0,rainy
2024-02-15,Seer Fish,fish,41,2252.39,Thursday,0,rainy
2024-02-15,Tuna,fish,52,1397.56,Thursday,0,rainy
2024-02-15,Potato,vegetable,161,118.52,Thursday,0,sunny
2024-02-16,Seer Fish,fish,30,1940.76,Friday,0,cloudy
2024-02-16,Beans,vegetable,94,102.22,Friday,0,sunny
2024-02-16,Pork,meat,65,1299.66,Friday,1,cloudy
2024-02-16,Tuna,fish,54,1254.36,Friday,0,rainy
2024-02-16,Tuna,fish,65,1789.77,Friday,1,rainy
2024-02-17,Carrot,vegetable,150,273.68,Saturday,0,rainy
2024-02-18,Tuna,fish,61,1989.19,Sunday,0,rainy
2024-02-18,Tomato,vegetable,137,305.47,Sunday,0,sunny
2024-02-19,Tomato,vegetable,104,284.18,Monday,0,cloudy
2024-02-19,Potato,vegetable,123,238.99,Monday,0,sunny
2024-02-19,Potato,vegetable,157,175.7,Monday,0,cloudy
2024-02-19,Pork,meat,42,1504.78,Monday,0,cloudy
2024-02-20,Carrot,vegetable,112,213.39,Tuesday,0,sunny
2024-02-20,Tuna,fish,44,2254.21,Tuesday,0,rainy
2024-02-20,Beans,vegetable,85,304.31,Tuesday,0,rainy
2024-02-21,Beans,vegetable,73,311.31,Wednesday,0,sunny
2024-02-22,Tomato,vegetable,148,212.78,Thursday,0,rainy
2024-02-23,Potato,vegetable,125,272.34,Friday,0,sunny
2024-02-23,Potato,vegetable,180,134.79,Friday,0,rainy
2024-02-23,Beans,vegetable,79,269.72,Friday,0,cloudy
2024-02-24,Carrot,vegetable,128,265.15,Saturday,0,sunny
2024-02-24,Potato,vegetable,198,141.21,Saturday,0,sunny
2024-02-25,Potato,vegetable,159,315.96,Sunday,0,cloudy
2024-02-25,Tuna,fish,54,1492.4,Sunday,0,cloudy
2024-02-25,Beans,vegetable,128,315.05,Sunday,1,cloudy
2024-02-26,Potato,vegetable,209,172.05,Monday,1,cloudy
2024-02-26,Seer Fish,fish,33,1830.32,Monday,0,rainy
2024-02-27,Tuna,fish,40,1868.56,Tuesday,0,sunny
2024-02-27,Beans,vegetable,76,214.61,Tuesday,0,cloudy
2024-02-27,Pork,meat,50,1482.79,Tuesday,0,rainy
2024-02-28,Pork,meat,46,1356.66,Wednesday,0,sunny
2024-02-28,Potato,vegetable,149,320.44,Wednesday,0,rainy
2024-02-28,Potato,vegetable,182,144.68,Wednesday,0,rainy
2024-02-28,Pork,meat,49,1242.88,Wednesday,0,cloudy
2024-02-29,Chicken,meat,54,1244.65,Thursday,0,sunny
2024-02-29,Chicken,meat,55,1468.41,Thursday,0,sunny
2024-02-29,Beans,vegetable,72,257.36,Thursday,0,cloudy
2024-02-29,Tomato,vegetable,120,213.0,Thursday,0,sunny
2024-02-29,Pork,meat,52,1374.68,Thursday,0,rainy
2024-02-29,Tomato,vegetable,138,111.37,Thursday,0,cloudy
2024-03-01,Beans,vegetable,77,298.56,Friday,0,cloudy
2024-03-01,Chicken,meat,67,1357.04,Friday,0,rainy
2024-03-01,Pork,meat,64,943.66,Friday,0,rainy
2024-03-01,Potato,vegetable,152,175.91,Friday,0,sunny
2024-03-02,Carrot,vegetable,145,283.26,Saturday,0,rainy
2024-03-02,Chicken,meat,78,915.48,Saturday,0,cloudy
2024-03-02,Chicken,meat,85,929.07,Saturday,0,cloudy
2024-03-03,Potato,vegetable,207,129.24,Sunday,0,cloudy
2024-03-03,Chicken,meat,75,1193.51,Sunday,0,sunny
2024-03-04,Tuna,fish,33,2148.87,Monday,0,cloudy
2024-03-04,Pork,meat,64,1570.15,Monday,1,rainy
2024-03-04,Potato,vegetable,160,243.18,Monday,0,rainy
2024-03-05,Pork,meat,54,1190.58,Tuesday,0,rainy
2024-03-05,Pork,meat,47,1397.67,Tuesday,0,sunny
2024-03-05,Beans,vegetable,73,333.68,Tuesday,0,cloudy
2024-03-05,Chicken,meat,59,1284.41,Tuesday,0,cloudy
2024-03-05,Beans,vegetable,107,191.27,Tuesday,0,rainy
2024-03-06,Beans,vegetable,97,192.92,Wednesday,0,rainy
2024-03-06,Potato,vegetable,176,179.06,Wednesday,0,rainy
2024-03-06,Beans,vegetable,83,213.32,Wednesday,0,sunny
2024-03-07,Pork,meat,53,910.4,Thursday,0,rainy
2024-03-07,Beans,vegetable,66,325.25,Thursday,0,sunny
2024-03-07,Tuna,fish,32,2387.15,Thursday,0,sunny
2024-03-07,Tuna,fish,48,2324.18,Thursday,0,rainy
2024-03-07,Seer Fish,fish,38,2094.8,Thursday,0,rainy
2024-03-08,Seer Fish,fish,22,2078.38,Friday,0,rainy
2024-03-08,Chicken,meat,55,1182.16,Friday,0,sunny
2024-03-08,Beans,vegetable,77,238.31,Friday,0,cloudy
2024-03-08,Tomato,vegetable,135,290.08,Friday,0,rainy
2024-03-09,Seer Fish,fish,38,2300.39,Saturday,0,rainy
2024-03-09,Carrot,vegetable,158,118.26,Saturday,0,sunny
2024-03-09,Potato,vegetable,236,272.25,Saturday,1,cloudy
2024-03-09,Potato,vegetable,242,270.68,Saturday,1,sunny
2024-03-10,Pork,meat,66,1211.4,Sunday,0,rainy
2024-03-11,Pork,meat,65,940.71,Monday,1,cloudy
2024-03-13,Beans,vegetable,94,121.68,Wednesday,0,sunny
2024-03-13,Beans,vegetable,96,196.53,Wednesday,0,rainy
2024-03-13,Tomato,vegetable,140,294.05,Wednesday,0,rainy
2024-03-13,Beans,vegetable,99,164.33,Wednesday,0,rainy
2024-03-13,Tuna,fish,57,1334.25,Wednesday,1,cloudy
2024-03-13,Beans,vegetable,77,266.28,Wednesday,0,sunny
2024-03-13,Tuna,fish,48,2224.63,Wednesday,0,rainy
2024-03-14,Pork,meat,47,998.27,Thursday,0,sunny
2024-03-14,Seer Fish,fish,41,1478.89,Thursday,0,rainy
2024-03-15,Tuna,fish,35,1930.79,Friday,0,cloudy
2024-03-15,Tomato,vegetable,126,152.4,Friday,0,cloudy
2024-03-15,Pork,meat,43,1294.09,Friday,0,sunny
2024-03-16,Chicken,meat,90,903.35,Saturday,0,sunny
2024-03-16,Chicken,meat,92,833.46,Saturday,0,sunny
2024-03-16,Carrot,vegetable,129,249.25,Saturday,0,cloudy
2024-03-16,Chicken,meat,84,1040.35,Saturday,0,cloudy
2024-03-17,Chicken,meat,88,1505.96,Sunday,0,rainy
2024-03-17,Chicken,meat,83,995.36,Sunday,0,cloudy
2024-03-18,Chicken,meat,54,1343.76,Monday,0,sunny
2024-03-18,Tuna,fish,45,1911.04,Monday,0,rainy
2024-03-18,Seer Fish,fish,33,2093.51,Monday,0,sunny
2024-03-18,Tomato,vegetable,105,312.15,Monday,0,cloudy
2024-03-19,Beans,vegetable,68,258.9,Tuesday,0,cloudy
2024-03-20,Tuna,fish,42,1826.72,Wednesday,0,sunny
2024-03-20,Seer Fish,fish,37,1342.19,Wednesday,0,sunny
2024-03-20,Tuna,fish,35,1671.92,Wednesday,0,cloudy
2024-03-20,Chicken,meat,63,842.84,Wednesday,0,sunny
2024-03-20,Chicken,meat,60,1301.58,Wednesday,0,sunny
2024-03-21,Seer Fish,fish,41,2096.27,Thursday,0,rainy
2024-03-22,Tuna,fish,54,1751.71,Friday,0,rainy
2024-03-22,Pork,meat,43,868.87,Friday,0,sunny
2024-03-22,Seer Fish,fish,38,2394.24,Friday,1,sunny
2024-03-22,Potato,vegetable,137,342.26,Friday,0,rainy
2024-03-23,Potato,vegetable,171,262.3,Saturday,0,cloudy
2024-03-23,Chicken,meat,101,1131.95,Saturday,0,rainy
2024-03-23,Seer Fish,fish,41,1491.98,Saturday,0,cloudy
2024-03-24,Seer Fish,fish,40,1917.64,Sunday,0,cloudy
2024-03-24,Tuna,fish,70,1479.37,Sunday,0,rainy
2024-03-25,Tomato,vegetable,123,292.3,Monday,0,rainy
2024-03-26,Tomato,vegetable,116,221.06,Tuesday,0,cloudy
2024-03-26,Seer Fish,fish,46,1762.71,Tuesday,0,rainy
2024-03-27,Tuna,fish,44,1276.0,Wednesday,0,sunny
2024-03-27,Pork,meat,44,1591.82,Wednesday,0,cloudy
2024-03-28,Beans,vegetable,87,347.2,Thursday,0,rainy
2024-03-28,Potato,vegetable,143,172.77,Thursday,0,sunny
2024-03-28,Carrot,vegetable,86,286.83,Thursday,0,cloudy
2024-03-29,Seer Fish,fish,43,1260.71,Friday,1,sunny
2024-03-29,Pork,meat,61,1390.1,Friday,0,rainy
